site,transect,survey1,survey2,survey3,survey4,survey5,survey6,precip1,precip2,precip3,precip4,precip5,precip6,Lat,Long,tpi_100,solar,twi_10,elev,Slope,Aspect,temp1,temp2,temp3,temp4,temp5,temp6,RH1,RH2,RH3,RH4,RH5,RH6,rain1,rain2,rain3,rain4,rain5,rain6,veg1,veg2,veg3,veg4,veg5,veg6,ground1,ground2,ground3,ground4,ground5,ground6,trail,day1,day2,day3,day4,day5,day6,canopy,litdepth,gcover,DCON1,DCON2,DCON3,DCON4,DCON5,DCON6,DIMI1,DIMI2,DIMI3,DIMI4,DIMI5,DIMI6,DMON1,DMON2,DMON3,DMON4,DMON5,DMON6,DOCO1,DOCO2,DOCO3,DOCO4,DOCO5,DOCO6,DQUA1,DQUA2,DQUA3,DQUA4,DQUA5,DQUA6,DSAN1,DSAN2,DSAN3,DSAN4,DSAN5,DSAN6,DWRI1,DWRI2,DWRI3,DWRI4,DWRI5,DWRI6,EWIL1,EWIL2,EWIL3,EWIL4,EWIL5,EWIL6,GPOR1,GPOR2,GPOR3,GPOR4,GPOR5,GPOR6,NVIR1,NVIR2,NVIR3,NVIR4,NVIR5,NVIR6,PGLU1,PGLU2,PGLU3,PGLU4,PGLU5,PGLU6,PJOR1,PJOR2,PJOR3,PJOR4,PJOR5,PJOR6,PSER1,PSER2,PSER3,PSER4,PSER5,PSER6,PTEY1,PTEY2,PTEY3,PTEY4,PTEY5,PTEY6
24,24-7,5,11,12,6,8,NA,2.444865227,1.986667871,0.449912935,8.428229332,0,NA,35.59062600000,-83.47019900000,1.40356445313,364,-8.15512657166,1799.73400879000,8.18916416168,56.40705108640,13.6,14.1,15.9,17,17.2,NA,88.5,86.6,87.1,86.5,75.4,NA,1,0,0,1,0,NA,2,1,1,2,1,NA,2,2,1,2,1,NA,1,41074,41077,41099,41104,41107,NA,89.166632,15.6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,2,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,12,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0
25A,25A-1,3,3,8,6,8,NA,6.849312305,0.044547748,18.18809891,4.663074493,15.25810814,NA,35.55456500000,-83.49669100000,0.48706054688,258,-7.59383916855,1849.49682617000,21.02606773380,221.63121032700,13.4,14.3,14.4,15.3,15.7,NA,88,92,87.2,84.4,90.9,NA,1,0,0,0,0,NA,2,0,1,0,1,NA,2,0,1,1,1,NA,1,41074,41079,41101,41106,41108,NA,88.124962,14.4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0
25A,25A-2,3,15,5,5,5,NA,6.849312305,0.044547748,18.18809891,4.663074493,15.25810814,NA,35.55468400000,-83.49685400000,0.44531250000,274,-7.81062746048,1847.94677734000,20.54703712460,225.87733459500,13.4,14.3,14.4,15.3,15.7,NA,88,92,87.2,84.4,90.9,NA,1,0,0,0,0,NA,2,0,1,0,1,NA,2,0,1,1,1,NA,1,41074,41079,41101,41106,41108,NA,89.93052333,12.6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
25A,25A-3,4,14,6,7,5,NA,6.857142448,0.04404141,18.19606209,4.657484055,15.27785015,NA,35.55489300000,-83.49702300000,-0.17321777344,257,-7.11941766739,1850.61560059000,18.97218322750,222.54580688500,13.4,14.3,14.4,15.3,15.7,NA,88,92,87.2,84.4,90.9,NA,1,0,0,0,0,NA,2,0,1,0,1,NA,2,0,1,1,1,NA,1,41074,41079,41101,41106,41108,NA,89.51385533,11.8,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
25A,25A-4,2,NA,NA,NA,NA,NA,6.849312305,0.044547748,18.18809891,4.663074493,15.25810814,NA,35.55505800000,-83.49716000000,-0.49963378906,236,-7.79062843323,1851.35864258000,18.85675048830,226.21977233900,13.4,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,41074,NA,NA,NA,NA,NA,92.36108667,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25B,25B-1,1,3,0,0,1,NA,6.86806488,0.041820932,18.21763229,4.651620865,15.34113884,NA,35.55782400000,-83.49741500000,-1.01525878906,186,-7.66702651978,1889.53283691000,23.64444541930,233.36564636200,13.4,14.2,14.5,15.2,15,NA,88,92.3,85.3,86.7,91.4,NA,1,0,1,0,0,NA,2,0,1,0,1,NA,2,0,1,1,1,NA,1,41074,41079,41101,41106,41108,NA,69.86101467,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,16,19,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25B,25B-2,1,2,0,0,0,NA,6.86806488,0.041820932,18.21763229,4.651620865,15.34113884,NA,35.55763200000,-83.49728300000,-0.34924316406,232,-6.53814029694,1892.84411621000,24.36984443660,250.94111633300,13.4,14.2,14.5,15.2,15,NA,88,92.3,85.3,86.7,91.4,NA,1,0,1,0,0,NA,2,1,1,0,1,NA,2,0,1,1,1,NA,1,41074,41079,41101,41106,41108,NA,51.59706733,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,13,19,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25B,25B-3,0,4,0,0,0,NA,6.86806488,0.041820932,18.21763229,4.651620865,15.34113884,NA,35.55746400000,-83.49712300000,-0.19824218750,231,-5.34424543381,1896.63854980000,23.39581108090,249.01283264200,13.4,14.2,14.5,15.2,15,NA,88,92.3,85.3,86.7,91.4,NA,1,0,1,0,0,NA,2,1,1,0,1,NA,2,0,1,1,1,NA,1,41074,41079,41101,41106,41108,NA,29.23588467,0.6,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25B,25B-4,1,NA,NA,NA,NA,NA,6.86806488,0.041820932,18.21763229,4.651620865,15.34113884,NA,35.55726000000,-83.49696100000,-0.60705566406,233,-8.25763893127,1897.41821289000,23.79187774660,250.78570556600,13.4,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,41074,NA,NA,NA,NA,NA,42.56926067,0.4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26-1,9,6,14,11,11,NA,5.202347279,1.001600862,24.79910851,3.605543852,0.048816051,NA,35.56664600000,-83.47847200000,3.54345703125,253,-8.59587764740,1771.10668945000,8.86928939819,129.76974487300,12.7,14.1,14.7,16.6,18.6,NA,92.5,86.7,91.9,91.9,67,NA,1,0,0,0,0,NA,2,0,1,1,1,NA,2,1,1,1,1,NA,0,41074,41078,41100,41105,41107,NA,61.249876,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,14,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26-2,10,17,15,17,7,NA,5.202347279,1.001600862,24.79910851,3.605543852,0.048816051,NA,35.56667700000,-83.47850200000,4.58642578125,345,-8.75903892517,1772.24169922000,7.01993751526,113.70352935800,12.7,14.1,14.7,16.6,18.6,NA,92.5,86.7,91.9,91.9,67,NA,1,0,0,0,0,NA,2,0,1,1,0,NA,2,1,1,1,0,NA,0,41074,41078,41100,41105,41107,NA,84.23606067,35.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,15,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26-3,7,15,14,10,1,NA,5.202347279,1.001600862,24.79910851,3.605543852,0.048816051,NA,35.56666300000,-83.47853700000,3.33642578125,238,-8.63047313690,1772.17248535000,8.74941349030,131.61541748000,12.7,14.1,14.7,16.6,18.6,NA,92.5,86.7,91.9,91.9,67,NA,1,0,0,0,0,NA,2,0,1,1,0,NA,2,1,1,1,0,NA,0,41074,41078,41100,41105,41107,NA,92.36108667,38.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,14,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26-4,3,NA,NA,NA,NA,NA,5.202347279,1.001600862,24.79910851,3.605543852,0.048816051,NA,35.56667700000,-83.47873700000,3.35375976563,279,-8.73181152344,1775.00415039000,6.70411014557,125.35726928700,12.7,NA,NA,NA,NA,NA,92.5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,41074,NA,NA,NA,NA,NA,92.499976,40.8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,27-1,4,2,3,4,2,NA,5.204565048,0,18.93474579,5.829240322,13.59615231,NA,35.56273600000,-83.49959200000,2.70886230469,516,-8.42194938660,2014.05871582000,7.23443794250,260.52020263700,13.4,13.2,12.6,15.1,17,NA,88,87.8,89.2,86.7,75.9,NA,1,0,1,0,0,NA,2,1,1,0,1,NA,2,1,1,1,1,NA,1,41074,41079,41101,41106,41108,NA,82.98605667,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
27,27-2,2,0,4,3,3,NA,5.204565048,0,18.93474579,5.829240322,13.59615231,NA,35.56265500000,-83.49984100000,4.02612304688,489,-9.17274665833,2010.97045898000,10.72181129460,256.50173950200,13.4,13.2,12.6,15.1,17,NA,88,87.8,89.2,86.7,75.9,NA,1,0,1,0,0,NA,2,0,1,0,0,NA,2,0,1,1,1,NA,1,41074,41079,41101,41106,41108,NA,71.31935267,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
27,27-3,1,7,2,1,1,NA,5.204565048,0,18.93474579,5.829240322,13.59615231,NA,35.56261800000,-83.50011000000,4.40576171875,466,-8.95482349396,2006.69287109000,8.00996971130,246.81211853000,13.4,13.2,12.6,15.1,17,NA,88,87.8,89.2,86.7,75.9,NA,1,0,1,0,0,NA,2,0,1,0,1,NA,2,0,1,1,1,NA,1,41074,41079,41101,41106,41108,NA,68.81934467,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,27-4,5,NA,NA,NA,NA,NA,5.204565048,0,18.93474579,5.829240322,13.59615231,NA,35.56262000000,-83.50032600000,5.37756347656,539,-8.85111522675,2004.58312988000,7.47379970551,271.54669189500,13.4,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,41074,NA,NA,NA,NA,NA,73.26380333,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,28-1,0,2,0,2,4,NA,6.85845089,0.001115338,18.74202919,4.752082825,16.11623383,NA,35.56319200000,-83.49860800000,2.48815917969,214,-8.73395252228,2018.53234863000,11.99839878080,356.46936035200,13.4,13.4,13.3,14.9,16.8,NA,88,89.6,84.1,89.4,84.4,NA,1,0,0,0,0,NA,2,0,1,0,1,NA,2,0,1,1,1,NA,1,41074,41079,41101,41106,41108,NA,60.97209733,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
28,28-2,1,3,1,2,4,NA,6.85845089,0.001115338,18.74202919,4.752082825,16.11623383,NA,35.56338000000,-83.49851000000,1.55065917969,210,-8.37937641144,2013.79956055000,12.57667160030,3.58014392853,13.4,13.4,13.3,14.9,16.8,NA,88,89.6,84.1,89.4,84.4,NA,1,0,0,0,0,NA,2,0,1,0,1,NA,2,0,1,1,1,NA,1,41074,41079,41101,41106,41108,NA,58.88875733,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
28,28-3,1,3,4,0,3,NA,6.85845089,0.001115338,18.74202919,4.752082825,16.11623383,NA,35.56341200000,-83.49869200000,1.90356445313,218,-8.56868362427,2013.73889160000,12.62079048160,353.13287353500,13.4,13.4,13.3,14.9,16.8,NA,88,89.6,84.1,89.4,84.4,NA,1,0,0,0,0,NA,2,0,1,0,1,NA,2,0,1,1,1,NA,1,41074,41079,41101,41106,41108,NA,53.88874133,0,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
28,28-4,0,NA,NA,NA,NA,NA,6.85845089,0.001115338,18.74202919,4.752082825,16.11623383,NA,35.56330800000,-83.49895000000,2.53527832031,286,-8.31208324432,2014.38354492000,11.93163204190,332.99508667000,13.4,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,41074,NA,NA,NA,NA,NA,62.43043533,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29-1,0,5,3,1,1,NA,6.793395042,0,18.73960876,4.736616135,16.164711,NA,35.56289800000,-83.49824100000,2.65588378906,318,-8.53398895264,2021.89465332000,8.01474571228,44.55759811400,13.4,13,12.8,15.3,16,NA,88,40.8,88.3,88.8,86.9,NA,1,0,0,0,0,NA,2,0,1,0,1,NA,2,0,1,1,1,NA,1,41074,41079,41101,41106,41108,NA,64.86099867,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29-2,3,3,3,2,2,NA,6.793395042,0,18.73960876,4.736616135,16.164711,NA,35.56276300000,-83.49802400000,2.37719726563,388,-8.38790321350,2020.77416992000,10.46726131440,62.17467498780,13.4,13,12.8,15.3,16,NA,88,40.8,88.3,88.8,86.9,NA,1,0,0,0,0,NA,2,0,1,0,1,NA,2,0,1,1,1,NA,1,41074,41079,41101,41106,41108,NA,71.458242,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29-3,2,5,2,4,0,NA,6.793395042,0,18.73960876,4.736616135,16.164711,NA,35.56256100000,-83.49788000000,2.27136230469,442,-8.02519702911,2020.41589355000,9.49324035645,81.23699188230,13.4,13,12.8,15.3,16,NA,88,40.8,88.3,88.8,86.9,NA,1,0,0,0,0,NA,2,0,1,0,1,NA,2,0,1,1,1,NA,1,41074,41079,41101,41106,41108,NA,84.999952,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29-4,2,NA,NA,NA,NA,NA,6.793395042,0,18.73960876,4.736616135,16.164711,NA,35.56240200000,-83.49769000000,1.60412597656,442,-7.97441530228,2017.61328125000,8.34118938446,90.79404449460,13.4,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,41074,NA,NA,NA,NA,NA,73.749916,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3-1,0,0,0,0,0,NA,5.385398388,0,19.21190834,1.852792621,4.581250191,NA,35.56322700000,-83.33046900000,-1.88500976563,186,-3.56065940857,715.73504638700,8.24719238281,58.39954376220,18.9,18.4,20.8,19.2,22,NA,88.2,85.5,89.2,85.7,89.8,NA,0,0,0,0,2,NA,0,0,1,1,1,NA,0,0,1,1,1,NA,0,41076,41080,41102,41105,41109,NA,90.55552533,31.6,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,0,0
3,3-2,0,0,0,0,2,NA,5.387845039,0,19.21190834,1.852792621,4.581250191,NA,35.56323400000,-83.33047500000,-1.88500976563,186,-3.56065940857,715.73504638700,8.24719238281,58.39954376220,18.9,18.4,20.8,19.2,22,NA,88.2,85.5,89.2,85.7,89.8,NA,0,0,0,0,0,NA,0,0,1,1,1,NA,0,0,1,1,1,NA,0,41076,41080,41102,41105,41109,NA,90.06941267,35.6,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,3,0,1,0
3,3-3,0,0,0,0,0,NA,4.105726719,0,19.21190834,1.852792621,4.581250191,NA,35.56326800000,-83.33044300000,-0.87078857422,186,-3.63631463051,713.78472900400,8.92779445648,59.35024261470,18.9,18.4,20.8,19.2,22,NA,88.2,85.5,89.2,85.7,89.8,NA,0,0,0,0,2,NA,0,0,1,1,1,NA,0,0,1,1,1,NA,0,41076,41080,41102,41105,41109,NA,90.06941267,27.2,43.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,9,0
3,3-4,0,NA,NA,NA,NA,NA,4.104074478,0,19.21190834,1.852792621,4.581250191,NA,35.56336800000,-83.33050600000,-0.47406005859,186,-6.79182434082,715.03070068400,13.40849971770,78.74783325200,18.9,NA,NA,NA,NA,NA,88.2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,41076,NA,NA,NA,NA,NA,90.34719133,32.2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,30-1,10,9,5,10,9,NA,10.43465042,0.318726391,26.13332939,4.729282856,0.29937312,NA,35.61638400000,-83.42011900000,-4.25354003906,151,-8.35288333893,1478.77343750000,46.23075866700,39.15453720090,16.6,16.3,15.8,19.6,19.7,NA,87,86.3,88,77.6,77.3,NA,0,0,0,0,0,NA,1,1,1,0,1,NA,1,1,1,1,1,NA,0,41075,41077,41100,41106,41107,NA,92.43053133,16.8,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,5,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0
30,30-2,10,15,6,13,16,NA,10.43465042,0.318726391,26.13332939,4.729282856,0.29937312,NA,35.61646700000,-83.42035900000,-0.13439941406,145,-8.96507167816,1480.90954590000,46.97035598750,36.19441986080,16.6,16.3,15.8,19.6,19.7,NA,87,86.3,88,77.6,77.3,NA,0,0,0,0,0,NA,1,1,1,0,1,NA,1,1,1,1,1,NA,0,41075,41077,41100,41106,41107,NA,91.52775067,26.2,85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,6,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0
31,31-1,26,13,17,25,10,NA,0.375676244,3.097840071,1.556366801,18.2696743,11.33749962,NA,35.61506700000,-83.42349200000,1.07397460938,89,-8.00759124756,1511.17053223000,20.54330825810,231.45834350600,15.1,15.6,18.4,16.9,21,NA,90.1,89.7,82.3,85,79.9,NA,0,0,1,1,0,NA,1,1,1,1,1,NA,1,1,1,1,2,NA,0,41075,41077,41082,41102,41110,NA,92.84719933,30.8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,17,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0
31,31-2,16,12,11,17,10,NA,0.375676244,3.097840071,1.556366801,18.2696743,11.33749962,NA,35.61500800000,-83.42334400000,0.76623535156,102,-8.20486927032,1513.94250488000,24.72491645810,234.47383117700,15.1,15.6,18.4,16.9,21,NA,90.1,89.7,82.3,85,79.9,NA,0,0,0,1,0,NA,1,0,1,1,1,NA,1,1,1,1,2,NA,0,41075,41077,41082,41102,41110,NA,93.333312,32,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,11,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0
32,32-1,6,7,11,8,7,NA,0.365785599,0.026849499,1.270311236,19.95240784,4.581250191,NA,35.62380500000,-83.41647200000,-5.85437011719,0,-1.64918494225,1383.22680664000,8.80704784393,336.11001586900,20.5,16.6,17.8,20,22.2,NA,78.2,81.1,80.7,81.6,74,NA,0,0,0,1,0,NA,1,1,1,1,0,NA,1,0,1,1,0,NA,0,41075,41079,41099,41103,41109,NA,90.97219333,22.6,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,11,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0
